3.5428778763 , 3 , 0 , 0 , 50 , 50;
3.55925326766 , 1 , 51 , 51 , 52 , 51;
3.56550544718 , 1 , 52 , 51 , 53 , 51;
3.57284324108 , 1 , 53 , 46 , 54 , 46;
3.61935514189 , 1 , 50 , 50 , 50 , 49;
3.62613671329 , 1 , 49 , 50 , 50 , 50;
3.62682693058 , 1 , 54 , 46 , 54 , 45;
3.64770630465 , 1 , 53 , 51 , 53 , 52;
3.64833727772 , 1 , 53 , 52 , 52 , 52;
3.65045282842 , 1 , 48 , 49 , 48 , 50;
3.66971376558 , 1 , 52 , 52 , 52 , 53;
3.67070287621 , 1 , 50 , 51 , 51 , 51;
3.69066833942 , 1 , 52 , 53 , 52 , 54;
3.69564612829 , 1 , 47 , 42 , 47 , 43;
3.70296345582 , 1 , 47 , 43 , 47 , 42;
3.70409640838 , 1 , 54 , 45 , 54 , 44;
3.71260194759 , 1 , 48 , 50 , 48 , 49;
3.72662317684 , 1 , 51 , 56 , 52 , 56;
3.73212131027 , 1 , 51 , 50 , 52 , 50;
3.73313844516 , 1 , 51 , 51 , 51 , 52;
3.73352363724 , 1 , 52 , 50 , 51 , 50;
3.7362625383 , 1 , 50 , 49 , 49 , 49;
3.74631261313 , 1 , 52 , 54 , 51 , 54;
3.76915000786 , 1 , 51 , 52 , 50 , 52;
3.7849533578 , 1 , 49 , 47 , 48 , 47;
3.78917041844 , 1 , 52 , 48 , 51 , 48;
3.82078792127 , 1 , 51 , 48 , 50 , 48;
3.83233262535 , 1 , 50 , 52 , 50 , 53;
3.87551444751 , 1 , 50 , 53 , 50 , 54;
3.87662199867 , 1 , 49 , 49 , 50 , 49;
3.8814361735 , 1 , 52 , 56 , 51 , 56;
3.88899741079 , 1 , 48 , 47 , 49 , 47;
3.88927247952 , 1 , 48 , 49 , 48 , 48;
3.91218335421 , 1 , 49 , 47 , 50 , 47;
3.92935924061 , 1 , 47 , 42 , 47 , 43;
3.94200784909 , 1 , 50 , 54 , 49 , 54;
3.94328257167 , 1 , 51 , 54 , 51 , 53;
3.95605087175 , 1 , 47 , 43 , 46 , 43;
3.95655630134 , 1 , 46 , 50 , 46 , 51;
3.97151129716 , 1 , 50 , 48 , 51 , 48;
3.98533398206 , 1 , 50 , 47 , 51 , 47;
4.00280592891 , 1 , 48 , 48 , 48 , 47;
4.00372481003 , 1 , 54 , 44 , 54 , 43;
4.03465397727 , 1 , 54 , 43 , 53 , 43;
4.03607592056 , 3 , 0 , 0 , 50 , 50;
4.03881674844 , 1 , 46 , 43 , 46 , 42;
4.04827329876 , 1 , 51 , 47 , 50 , 47;
4.05315300573 , 1 , 46 , 51 , 46 , 52;
4.05752006125 , 1 , 49 , 54 , 49 , 55;
4.08053796302 , 1 , 50 , 47 , 50 , 48;
4.10679477927 , 1 , 50 , 50 , 50 , 51;
4.11710552277 , 1 , 51 , 53 , 50 , 53;
4.14313127277 , 1 , 49 , 55 , 50 , 55;
4.14639275711 , 1 , 50 , 50 , 49 , 50;
4.16214281235 , 1 , 50 , 51 , 49 , 51;
4.1630290926 , 1 , 48 , 46 , 49 , 46;
4.16633261908 , 1 , 51 , 48 , 51 , 49;
4.1666895856 , 1 , 53 , 43 , 53 , 42;
4.17462398961 , 1 , 50 , 48 , 49 , 48;
4.18638713316 , 1 , 53 , 42 , 53 , 41;
4.19076743346 , 1 , 49 , 51 , 48 , 51;
4.20764752008 , 1 , 48 , 51 , 47 , 51;
4.21376802131 , 1 , 47 , 51 , 47 , 52;
4.23629845044 , 1 , 51 , 56 , 52 , 56;
4.26943686395 , 1 , 48 , 47 , 48 , 48;
4.27825865542 , 1 , 52 , 56 , 53 , 56;
4.28032023197 , 1 , 50 , 53 , 50 , 52;
4.28678050189 , 1 , 49 , 46 , 50 , 46;
4.29318846711 , 1 , 49 , 50 , 49 , 51;
4.30893613618 , 1 , 51 , 50 , 52 , 50;
4.32099171208 , 1 , 50 , 46 , 50 , 47;
4.34354131786 , 1 , 53 , 56 , 54 , 56;
4.34485883 , 1 , 53 , 41 , 53 , 40;
4.35074571574 , 1 , 46 , 42 , 46 , 41;
4.36982778424 , 1 , 53 , 40 , 53 , 39;
4.39441984248 , 1 , 53 , 39 , 54 , 39;
4.3981125296 , 1 , 51 , 49 , 51 , 48;
4.39989740886 , 1 , 51 , 48 , 51 , 49;
4.40178372434 , 1 , 51 , 49 , 51 , 48;
4.40298599155 , 1 , 50 , 47 , 49 , 47;
4.40792025831 , 1 , 50 , 49 , 51 , 49;
4.40863370121 , 1 , 50 , 55 , 51 , 55;
4.43139623593 , 1 , 50 , 52 , 50 , 51;
4.44370429148 , 1 , 49 , 51 , 49 , 52;
4.45270007883 , 1 , 51 , 55 , 51 , 56;
4.45942326953 , 1 , 48 , 48 , 48 , 49;
4.46150041163 , 1 , 51 , 56 , 52 , 56;
4.46355212833 , 1 , 46 , 52 , 46 , 53;
4.48118443307 , 3 , 0 , 0 , 50 , 50;
4.4855960296 , 1 , 51 , 48 , 50 , 48;
4.48895321686 , 1 , 47 , 52 , 47 , 51;
4.49033773575 , 1 , 46 , 41 , 47 , 41;
4.50179582959 , 1 , 54 , 39 , 53 , 39;
4.51951420485 , 1 , 48 , 49 , 48 , 50;
4.52294751651 , 1 , 49 , 47 , 49 , 46;
4.52530257059 , 1 , 46 , 53 , 47 , 53;
4.52819925135 , 1 , 47 , 51 , 47 , 50;
4.54717325315 , 1 , 49 , 46 , 48 , 46;
4.55974269046 , 1 , 50 , 48 , 50 , 47;
4.56656256829 , 1 , 50 , 50 , 49 , 50;
4.56743909332 , 1 , 49 , 52 , 49 , 53;
4.57046566951 , 1 , 47 , 53 , 47 , 54;
4.57085795945 , 1 , 48 , 50 , 48 , 51;
4.58567289922 , 1 , 52 , 50 , 51 , 50;
4.60609139439 , 1 , 52 , 56 , 52 , 55;
4.60833308799 , 1 , 53 , 39 , 52 , 39;
4.62127746392 , 1 , 47 , 50 , 47 , 51;
4.62991377326 , 1 , 47 , 54 , 46 , 54;
4.63498187525 , 1 , 50 , 47 , 51 , 47;
4.63948432307 , 1 , 52 , 55 , 51 , 55;
4.66390294142 , 1 , 51 , 47 , 51 , 48;
4.66645942224 , 1 , 47 , 41 , 47 , 42;
4.67058357254 , 1 , 50 , 51 , 51 , 51;
4.68148261391 , 1 , 52 , 39 , 52 , 40;
4.69008721816 , 1 , 51 , 55 , 51 , 56;
4.6998040499 , 1 , 51 , 48 , 51 , 47;
4.70267258144 , 1 , 46 , 54 , 46 , 55;
4.72042836574 , 1 , 49 , 50 , 50 , 50;
4.72255794399 , 1 , 51 , 56 , 52 , 56;
4.72426306198 , 1 , 54 , 56 , 53 , 56;
4.75529328601 , 1 , 46 , 55 , 47 , 55;
4.78687160807 , 1 , 49 , 53 , 49 , 52;
4.78950241541 , 1 , 52 , 40 , 53 , 40;
4.8493109931 , 1 , 51 , 47 , 52 , 47;
4.86293805984 , 1 , 49 , 48 , 50 , 48;
4.87832951173 , 1 , 50 , 48 , 50 , 47;
4.88981044848 , 1 , 51 , 50 , 52 , 50;
4.89007482204 , 1 , 51 , 49 , 50 , 49;
4.89651941871 , 1 , 50 , 49 , 51 , 49;
4.91175962576 , 1 , 48 , 46 , 48 , 47;
4.91181819213 , 1 , 49 , 52 , 49 , 51;
4.91583372434 , 1 , 52 , 50 , 52 , 51;
4.9190873182 , 1 , 53 , 56 , 53 , 55;
4.91942691326 , 1 , 50 , 50 , 49 , 50;
4.93928420953 , 1 , 51 , 49 , 50 , 49;
4.9691347673 , 1 , 52 , 47 , 51 , 47;
4.97148522991 , 1 , 50 , 49 , 50 , 48;
4.97158502377 , 1 , 47 , 51 , 47 , 52;
4.97298780278 , 3 , 0 , 0 , 50 , 50;
4.98963802491 , 1 , 53 , 55 , 53 , 54;
4.99312008649 , 1 , 53 , 40 , 52 , 40;
5.0285808546 , 1 , 52 , 56 , 53 , 56;
5.07313126316 , 1 , 47 , 52 , 47 , 53;
5.08142178599 , 1 , 52 , 40 , 52 , 41;
5.08166324663 , 1 , 49 , 51 , 50 , 51;
5.08640290568 , 1 , 50 , 48 , 50 , 49;
5.09561154012 , 1 , 49 , 50 , 49 , 49;
5.09713754888 , 1 , 50 , 51 , 49 , 51;
5.09923363155 , 1 , 50 , 50 , 51 , 50;
5.10241356923 , 1 , 51 , 50 , 51 , 49;
5.11206956061 , 1 , 53 , 54 , 54 , 54;
5.13017692135 , 1 , 48 , 47 , 49 , 47;
5.17145539281 , 1 , 49 , 49 , 49 , 50;
5.18194448595 , 1 , 49 , 50 , 49 , 49;
5.18825489801 , 1 , 52 , 41 , 52 , 42;
5.19367209602 , 1 , 49 , 51 , 49 , 52;
5.19885419416 , 1 , 47 , 42 , 47 , 43;
5.20391576754 , 1 , 49 , 49 , 48 , 49;
5.2067451023 , 1 , 48 , 51 , 48 , 50;
5.2100537824 , 1 , 53 , 56 , 52 , 56;
5.21577406222 , 1 , 51 , 51 , 51 , 50;
5.21984915063 , 1 , 49 , 52 , 48 , 52;
5.24210630135 , 1 , 49 , 47 , 48 , 47;
5.2523507965 , 1 , 48 , 52 , 47 , 52;
5.26075677925 , 1 , 52 , 51 , 52 , 50;
5.27732160311 , 1 , 52 , 50 , 53 , 50;
5.27826310494 , 1 , 47 , 43 , 47 , 44;
5.29695137097 , 1 , 47 , 44 , 47 , 45;
5.30090184811 , 1 , 52 , 56 , 51 , 56;
5.30336652345 , 1 , 51 , 47 , 51 , 48;
5.33613573418 , 1 , 52 , 42 , 52 , 41;
5.34300651422 , 1 , 47 , 53 , 46 , 53;
5.34988553134 , 1 , 51 , 50 , 50 , 50;
5.35804907253 , 1 , 48 , 49 , 49 , 49;
5.36067739687 , 1 , 53 , 50 , 53 , 49;
5.37450465962 , 1 , 50 , 50 , 51 , 50;
5.38547594275 , 1 , 47 , 45 , 46 , 45;
5.39980908896 , 1 , 53 , 49 , 54 , 49;
5.41015117546 , 1 , 48 , 47 , 47 , 47;
5.41550509575 , 1 , 50 , 47 , 49 , 47;
5.42425214424 , 1 , 54 , 54 , 54 , 53;
5.43033216795 , 1 , 49 , 47 , 48 , 47;
5.44495786466 , 1 , 47 , 55 , 46 , 55;
5.45038733632 , 1 , 54 , 53 , 55 , 53;
5.46243837365 , 1 , 48 , 50 , 47 , 50;
5.47798744486 , 1 , 46 , 45 , 46 , 44;
5.49040729653 , 1 , 54 , 49 , 54 , 50;
5.49572364383 , 1 , 46 , 44 , 47 , 44;
5.49889260455 , 1 , 51 , 48 , 52 , 48;
5.49926312838 , 1 , 47 , 52 , 47 , 51;
5.50455891232 , 1 , 47 , 51 , 48 , 51;
5.506388031 , 1 , 48 , 51 , 49 , 51;
5.52782562631 , 1 , 46 , 53 , 46 , 52;
5.54316749279 , 1 , 49 , 49 , 49 , 50;
5.54487557117 , 1 , 55 , 53 , 55 , 52;
5.55611137609 , 1 , 51 , 50 , 52 , 50;
5.56719285778 , 1 , 49 , 51 , 50 , 51;
5.56850899282 , 1 , 47 , 47 , 46 , 47;
5.592956455 , 1 , 55 , 52 , 56 , 52;
5.59318187186 , 1 , 47 , 44 , 47 , 43;
5.59891100737 , 1 , 56 , 52 , 57 , 52;
5.61953085695 , 1 , 54 , 50 , 55 , 50;
5.62165711659 , 1 , 47 , 43 , 47 , 44;
5.63586061244 , 1 , 52 , 50 , 52 , 49;
5.64264213759 , 1 , 47 , 50 , 48 , 50;
5.70232168567 , 1 , 46 , 52 , 46 , 51;
5.70238913048 , 1 , 55 , 50 , 54 , 50;
5.74057001703 , 1 , 46 , 55 , 45 , 55;
5.74492476392 , 1 , 47 , 44 , 48 , 44;
5.74694382501 , 1 , 49 , 50 , 49 , 51;
5.75021541353 , 1 , 54 , 50 , 53 , 50;
5.75560922012 , 3 , 0 , 0 , 50 , 50;
5.77241700012 , 1 , 53 , 50 , 54 , 50;
5.77492190458 , 1 , 45 , 55 , 44 , 55;
5.8074776082 , 1 , 44 , 55 , 44 , 54;
5.8463534407 , 1 , 48 , 44 , 48 , 43;
5.86724948069 , 1 , 48 , 43 , 49 , 43;
5.8735775804 , 1 , 49 , 51 , 48 , 51;
5.88357044244 , 3 , 0 , 0 , 50 , 50;
5.90253337531 , 1 , 54 , 50 , 54 , 51;
5.90327756968 , 1 , 52 , 41 , 51 , 41;
5.91165414682 , 1 , 54 , 51 , 53 , 51;
5.91497571193 , 1 , 44 , 54 , 43 , 54;
5.9204382788 , 1 , 50 , 49 , 49 , 49;
5.92346544539 , 1 , 49 , 43 , 49 , 42;
5.93327088908 , 1 , 57 , 52 , 57 , 53;
5.94644892604 , 1 , 53 , 51 , 53 , 52;
5.95615636817 , 1 , 52 , 48 , 53 , 48;
5.96049438346 , 1 , 48 , 51 , 49 , 51;
5.96286680842 , 1 , 46 , 47 , 47 , 47;
5.96345888175 , 1 , 48 , 47 , 48 , 48;
5.97150383653 , 1 , 51 , 56 , 51 , 55;
5.9724090087 , 1 , 52 , 49 , 53 , 49;
5.98354092977 , 1 , 46 , 51 , 46 , 50;
5.99129494745 , 1 , 50 , 50 , 49 , 50;
5.99542650644 , 1 , 46 , 50 , 45 , 50;
6.00112597202 , 3 , 0 , 0 , 50 , 50;
6.01141484088 , 1 , 45 , 50 , 44 , 50;
6.01352567876 , 1 , 51 , 55 , 51 , 54;
6.01821099233 , 1 , 57 , 53 , 57 , 54;
6.02706648154 , 1 , 51 , 49 , 52 , 49;
6.04528469928 , 1 , 49 , 42 , 50 , 42;
6.0525263037 , 1 , 50 , 42 , 50 , 43;
6.08066222353 , 1 , 51 , 54 , 52 , 54;
6.08635684187 , 1 , 50 , 50 , 50 , 49;
6.09811622826 , 1 , 53 , 52 , 53 , 51;
6.10843442693 , 1 , 53 , 48 , 54 , 48;
6.11295137437 , 1 , 48 , 50 , 47 , 50;
6.12295529133 , 1 , 48 , 48 , 48 , 47;
6.12379858781 , 1 , 43 , 54 , 42 , 54;
6.12439554763 , 1 , 52 , 49 , 51 , 49;
6.13275351918 , 1 , 47 , 50 , 47 , 51;
6.14272890655 , 1 , 47 , 51 , 46 , 51;
6.15041454855 , 3 , 0 , 0 , 50 , 50;
6.1507451603 , 1 , 50 , 50 , 49 , 50;
6.15446736141 , 1 , 42 , 54 , 42 , 53;
6.17546754548 , 1 , 53 , 51 , 54 , 51;
6.18899677285 , 1 , 51 , 41 , 52 , 41;
6.19186753165 , 1 , 50 , 43 , 49 , 43;
6.19474666972 , 1 , 57 , 54 , 57 , 55;
6.20178741653 , 1 , 49 , 50 , 50 , 50;
6.20405077264 , 1 , 49 , 51 , 48 , 51;
6.20693657375 , 1 , 46 , 51 , 47 , 51;
6.20753960948 , 1 , 52 , 41 , 52 , 42;
6.20809978894 , 1 , 57 , 55 , 58 , 55;
6.22583383614 , 1 , 52 , 54 , 53 , 54;
6.24199544163 , 1 , 53 , 49 , 52 , 49;
6.26349994212 , 1 , 53 , 54 , 52 , 54;
6.27212731151 , 1 , 42 , 53 , 43 , 53;
6.276923277 , 1 , 48 , 51 , 48 , 52;
6.27725159606 , 1 , 54 , 48 , 54 , 49;
6.28621067702 , 1 , 47 , 51 , 47 , 50;
6.28715951838 , 1 , 50 , 50 , 50 , 51;
6.28823755665 , 1 , 43 , 53 , 43 , 54;
6.28913371909 , 3 , 0 , 0 , 50 , 50;
6.29032780048 , 1 , 54 , 49 , 54 , 48;
6.31451742929 , 1 , 49 , 49 , 49 , 48;
6.32167920594 , 1 , 52 , 42 , 53 , 42;
6.3317480903 , 1 , 47 , 47 , 46 , 47;
6.33267141522 , 1 , 52 , 49 , 52 , 50;
6.36782174838 , 1 , 53 , 42 , 52 , 42;
6.37271500885 , 1 , 43 , 54 , 42 , 54;
6.38519531526 , 1 , 46 , 47 , 47 , 47;
6.39050430805 , 1 , 50 , 50 , 50 , 49;
6.40524690239 , 1 , 44 , 50 , 44 , 51;
6.42760723251 , 1 , 50 , 49 , 50 , 50;
6.44160019097 , 1 , 50 , 51 , 49 , 51;
6.44514805127 , 1 , 48 , 47 , 48 , 46;
6.44887234373 , 1 , 47 , 50 , 46 , 50;
6.44932569011 , 1 , 44 , 51 , 44 , 50;
6.45520882581 , 1 , 48 , 46 , 48 , 47;
6.45785612916 , 1 , 52 , 42 , 52 , 41;
6.45847371955 , 1 , 50 , 49 , 50 , 48;
6.46132582709 , 1 , 42 , 54 , 41 , 54;
6.46815442287 , 1 , 49 , 48 , 49 , 49;
6.47057543616 , 1 , 54 , 51 , 54 , 52;
6.49238485303 , 1 , 48 , 52 , 48 , 53;
6.50502713312 , 1 , 41 , 54 , 41 , 53;
6.50689654245 , 1 , 51 , 49 , 51 , 50;
6.51996690735 , 1 , 41 , 53 , 42 , 53;
6.52599298377 , 1 , 46 , 50 , 46 , 49;
6.53338428448 , 1 , 50 , 51 , 51 , 51;
6.55102666973 , 1 , 49 , 50 , 48 , 50;
6.55466438664 , 1 , 54 , 48 , 54 , 47;
6.55772992114 , 1 , 49 , 51 , 48 , 51;
6.57070241706 , 1 , 50 , 48 , 51 , 48;
6.57485681528 , 1 , 51 , 50 , 51 , 49;
6.58127034221 , 1 , 52 , 50 , 52 , 51;
6.59063450238 , 1 , 50 , 50 , 50 , 51;
6.6004340748 , 1 , 51 , 49 , 52 , 49;
6.61442352271 , 1 , 54 , 52 , 54 , 53;
6.61502140451 , 1 , 52 , 41 , 53 , 41;
6.61810792881 , 1 , 42 , 53 , 42 , 52;
6.62414839268 , 1 , 42 , 52 , 42 , 51;
6.6249569404 , 1 , 51 , 51 , 51 , 52;
6.62607808118 , 1 , 44 , 50 , 44 , 49;
6.62980317152 , 1 , 44 , 49 , 44 , 50;
6.64367197201 , 1 , 51 , 52 , 52 , 52;
6.6497654164 , 1 , 51 , 48 , 51 , 47;
6.6510299437 , 1 , 52 , 54 , 53 , 54;
6.66017905774 , 1 , 48 , 53 , 47 , 53;
6.66025534249 , 1 , 50 , 50 , 50 , 49;
6.66454681993 , 1 , 44 , 50 , 44 , 51;
6.66696789056 , 1 , 47 , 47 , 46 , 47;
6.69210639969 , 3 , 0 , 0 , 50 , 50;
6.70353184223 , 1 , 48 , 47 , 48 , 46;
6.70880373073 , 1 , 50 , 51 , 51 , 51;
6.72950356443 , 3 , 0 , 0 , 50 , 50;
6.7361519659 , 1 , 51 , 47 , 51 , 48;
6.73911873042 , 1 , 50 , 50 , 51 , 50;
6.74365937251 , 1 , 51 , 48 , 51 , 47;
6.7504472797 , 1 , 58 , 55 , 58 , 56;
6.75681692676 , 1 , 52 , 49 , 51 , 49;
6.76450120392 , 1 , 53 , 54 , 53 , 53;
6.78458262099 , 1 , 48 , 46 , 48 , 47;
6.78552140366 , 1 , 51 , 47 , 52 , 47;
6.79369284047 , 1 , 51 , 49 , 52 , 49;
6.79653915963 , 1 , 51 , 50 , 51 , 49;
6.80384901172 , 1 , 46 , 47 , 46 , 48;
6.82155405243 , 1 , 52 , 52 , 52 , 53;
6.82291378369 , 1 , 54 , 53 , 55 , 53;
6.84381359969 , 1 , 49 , 49 , 48 , 49;
6.85522002684 , 1 , 55 , 53 , 55 , 54;
6.85867779464 , 1 , 48 , 47 , 47 , 47;
6.87199241512 , 1 , 58 , 56 , 58 , 57;
6.87994200157 , 3 , 0 , 0 , 50 , 50;
6.88028976024 , 1 , 51 , 51 , 51 , 50;
6.88190043199 , 1 , 52 , 53 , 51 , 53;
6.89838151489 , 1 , 52 , 49 , 52 , 50;
6.90058222389 , 1 , 42 , 51 , 41 , 51;
6.93281107367 , 1 , 55 , 54 , 55 , 53;
6.93974767289 , 1 , 52 , 51 , 52 , 52;
6.94429202823 , 1 , 48 , 49 , 48 , 48;
6.95180256938 , 1 , 50 , 50 , 49 , 50;
6.95343606177 , 1 , 47 , 53 , 47 , 54;
6.96459700689 , 1 , 51 , 53 , 51 , 52;
6.98951771707 , 1 , 51 , 52 , 50 , 52;
7.00927511279 , 1 , 48 , 50 , 48 , 49;
7.01838204749 , 1 , 50 , 49 , 49 , 49;
7.0289151403 , 1 , 52 , 50 , 52 , 49;
7.03291249685 , 1 , 54 , 47 , 54 , 46;
7.04095272891 , 1 , 47 , 47 , 48 , 47;
7.04500702502 , 1 , 54 , 46 , 55 , 46;
7.04697715259 , 1 , 48 , 48 , 49 , 48;
7.05094734142 , 1 , 53 , 53 , 53 , 52;
7.05098689818 , 1 , 58 , 57 , 58 , 58;
7.05177677071 , 1 , 41 , 51 , 41 , 52;
7.05502849805 , 1 , 53 , 41 , 54 , 41;
7.07385347035 , 1 , 49 , 43 , 50 , 43;
7.08004981304 , 1 , 52 , 47 , 52 , 48;
7.10487504749 , 1 , 58 , 58 , 58 , 59;
7.10852473935 , 1 , 46 , 49 , 47 , 49;
7.11527371626 , 1 , 46 , 48 , 46 , 49;
7.11855672751 , 1 , 49 , 49 , 50 , 49;
